layers;8;10;9
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
25300;525300;99353700;99904300
20900;633500;99814200;100468600
24200;1136600;102457100;103617900
21900;618200;99590600;100230700
20800;710200;99524200;100255200
19700;691800;100001700;100713200
23900;639100;99749200;100412200
21200;687900;98043200;98752300
34900;681200;98733000;99449100
21700;622000;99616700;100260400
21000;704300;99851000;100576300
21000;756600;100848500;101626100
21400;644200;100387700;101053300
20500;658500;97909500;98588500
20900;711700;99849200;100581800
21600;656300;126207900;126885800
21400;684800;100786900;101493100
21300;713600;98130500;98865400
37400;675200;98841500;99554100
23900;688100;100190900;100902900

Mean
23245;691955;100994360;101709560
