layers;7;7;8
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
34900;53763900;-13878700;39920100
72100;34821500;-14877100;20016500
69200;34175700;-11163900;23081000
55600;40117800;-13599000;26574400
41300;36122700;-12807500;23356500
86400;35210900;-17220000;18077300
93900;36486500;-24875300;11705100
59100;38761000;-14995400;23824700
59200;35598100;-12807200;22850100
51300;37342300;-12676700;24716900
90700;36398300;-13520500;22968500
84700;36496300;-13127400;23453600
47000;36108100;-12663700;23491400
52300;34485000;-13359500;21177800
49400;35388700;-12513700;22924400
71400;34778400;-14894100;19955700
56900;35322600;-14296400;21083100
71800;33553200;-15187200;18437800
38900;41414600;-14288400;27165100
35900;38026700;-12464400;25598200

Mean
61100;37218615;-14260805;23018910
