layers;9;9;10
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
10100;1179901;206148200;207338201
9300;1197800;206663100;207870200
9501;1227999;204477900;205715400
11100;1214401;207424100;208649601
21399;1190001;204499401;205710801
8800;1223400;205331200;206563400
8900;1280200;209381100;210670200
9799;1237100;205150600;206397499
8801;1282799;207961400;209253000
10200;1202200;203818500;205030900
9399;1235500;204542300;205787199
9799;1342000;207238601;208590400
9500;1211900;203319900;204541300
9801;1215899;207019700;208245400
9399;1175201;204558001;205742601
9200;1328000;203461200;204798400
8800;1259000;204991300;206259100
9000;1217300;203232100;204458400
9399;1280100;208394701;209684200
8999;1243100;204124501;205376600

Mean
10059;1237190;205586890;206834140
