layers;7;7;8
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
52800;123457500;-26791500;96718800
64100;103264200;-30630200;72698100
41400;98650800;-28926800;69765400
55500;124675300;-28372400;96358400
107000;103898600;-29659000;74346600
35600;99381100;-27861500;71555200
40600;101778800;-27992900;73826500
52400;100991500;-27418900;73625000
70900;103760600;-25810700;78020800
83300;105563300;-25940400;79706200
90200;104788800;-26907400;77971600
44400;101404100;-25553600;75894900
103100;103876500;-26353300;77626300
62000;102328300;-27583600;74806700
35300;105884900;-26338200;79582000
107600;106573300;-27545000;79135900
101000;101207800;-28933800;72375000
58100;98875800;-27777900;71156000
56100;101925300;-27766600;74214800
54800;99018600;-28643800;70429600

Mean
65810;104565255;-27640375;76990690
