layers;8;10;9
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
69100;154304400;-33148300;121225200
60700;149259400;-35995200;113324900
58200;153014400;-33180500;119892100
63100;150544100;-33771900;116835300
57500;147516800;-31586600;115987700
62000;152179000;-32290600;119950400
62400;148670700;-33871400;114861700
62500;148615100;-32179500;116498100
80700;147475400;-32906000;114650100
57100;149437000;-32555800;116938300
61900;149464500;-32385300;117141100
51500;154345900;-35058800;119338600
70400;151000700;-32367100;118704000
56600;148208200;-35187800;113077000
63000;152551700;-33663600;118951100
76400;148626100;-33182600;115519900
62800;149265900;-31902300;117426400
60100;148040200;-32308500;115791800
104400;151277800;-33679900;117702300
60800;145327100;-31885700;113502200

Mean
65060;149956220;-33155370;116865910
