layers;6;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
106400;30869800;3125000;34101200
147100;11341500;2416300;13904900
81100;8688900;2388000;11158000
78700;8639500;2352700;11070900
72400;11306300;2398800;13777500
72000;8517600;2366800;10956400
82300;8434600;2374200;10891100
75400;8393700;2365900;10835000
71800;8546800;2376700;10995300
76600;8458100;2390900;10925600
73500;8464900;2370000;10908400
72400;10082700;2458000;12613100
73000;8562800;2368300;11004100
121800;8925000;2471800;11518600
90100;8666200;2370200;11126500
71300;12189800;2418400;14679500
66700;8931400;2433000;11431100
91600;8471100;2485000;11047700
96000;8751600;2435800;11283400
69700;8771200;2370500;11211400

Mean
84495;10250675;2436815;12771985
