layers;3;5;6
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
139099;10367801;270100;10777000
94900;1817600;275999;2188499
77600;1584399;421701;2083700
140100;1403400;270500;1814000
62000;1122300;270299;1454599
66300;1277500;430700;1774500
115299;1179001;268300;1562600
79500;1113000;263000;1455500
66900;862100;353100;1282100
109499;2774400;241601;3125500
161600;1546000;232499;1940099
59200;1392199;280101;1731500
79600;1037100;293700;1410400
123900;1282100;241999;1647999
74700;1263200;227500;1565400
58501;944000;385499;1388000
100900;947900;227700;1276500
46000;739899;223801;1009700
39199;921300;258101;1218600
56100;819100;270900;1146100

Mean
87544;1719714;285355;2092614
