layers;3;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
160700;8084799;663501;8909000
95600;1854699;687201;2637500
99100;1107601;554900;1761601
97601;1792400;664400;2554401
95100;1064399;586901;1746400
130200;2945500;822100;3897800
168799;998601;670600;1838000
88300;679900;728701;1496901
100399;861801;563799;1525999
86899;780401;510000;1377300
74100;668499;403201;1145800
53200;609500;760399;1423099
178700;713500;644999;1537199
165101;920800;470700;1556601
65000;890600;560800;1516400
80200;731200;444399;1255799
84800;814800;438700;1338300
62100;541800;411600;1015500
83200;555400;405100;1043700
44100;540100;400800;985000

Mean
100659;1357815;569640;2028115
