layers;5;5;6
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
26900;11058401;-4894601;6190700
40900;5879600;-4768400;1152100
34999;6035100;-4715898;1354201
37600;6287098;-4543998;1780700
36599;6372801;-4853000;1556400
33200;6441700;-7971100;-1496200
37000;7113300;-8073600;-923300
41600;6623999;-8202400;-1536801
39000;7945199;-8023999;-39800
37700;7428000;-6353100;1112600
34200;6056001;-4591499;1498702
31600;6388000;-4743200;1676400
23900;6504300;-4655001;1873199
37900;6735700;-4607901;2165699
34400;6654300;-4613500;2075200
33800;6801501;-4657202;2178099
34199;8971201;-4800300;4205100
24000;6569301;-5883401;709900
37600;5802200;-4951901;887899
29800;6195098;-4531799;1693099

Mean
34344;6893140;-5521790;1405694
