layers;3;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
19400;117201;1328900;1465501
14601;173399;1281199;1469199
30200;125501;1538900;1694601
51000;244500;1318300;1613800
15200;246800;1327700;1589700
14099;188801;1603301;1806201
15200;167800;1712200;1895200
12100;140600;1330500;1483200
11000;114200;1283300;1408500
11300;107100;1285000;1403400
11000;110200;1293999;1415199
10899;99901;1261901;1372701
10299;99200;1270501;1380000
12500;148800;1315999;1477299
39899;208000;1451701;1699600
14900;186401;1540800;1742101
13300;169701;1384900;1567901
11801;140599;1607200;1759600
11500;134899;1951901;2098300
11600;141000;2033400;2186000

Mean
17089;153230;1456080;1626400
