layers;6;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
32300;26370200;-11430200;14972300
64000;23931200;-11246900;12748300
59900;23379500;-13672200;9767200
40800;23778500;-8637400;15181900
102200;46159100;-10330700;35930600
80900;28064000;-11146400;16998500
28500;24916400;-10860100;14084800
46700;24836200;-10948400;13934500
-13800;29114800;-11014700;18086300
44600;24598200;-10911500;13731300
48900;24484400;-16454700;8078600
44600;28605100;-20374600;8275100
51500;27970900;-19807100;8215300
43900;23544900;-18965700;4623100
43500;23790400;-11674000;12159900
39600;24853600;-11397700;13495500
106400;27341400;-11403800;16044000
51900;23442800;-11310300;12184400
40000;22932200;-10576700;12395500
94400;23717100;-10725900;13085600

Mean
52540;26291545;-12644450;13699635
