layers;6;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
51600;26583000;4629300;31263900
82000;24201200;4573900;28857100
81000;23723600;4500300;28304900
58700;24074500;7064600;31197800
121500;46428200;5560500;52110200
100900;28373500;4520700;32995100
63300;25170900;4513400;29747600
67000;25061600;4530000;29658600
69000;29303000;4718900;34090900
65400;24859800;4876700;29801900
66700;24743900;4885100;29695700
87500;29029800;4845900;33963200
76600;28341200;4834800;33252600
64700;23916200;4721300;28702200
66100;24095700;4706400;28868200
63200;25129600;4579300;29772100
124400;27550100;4598300;32272800
71000;23687100;4546800;28304900
56800;23154100;4712700;27923600
111800;23977200;4662800;28751800

Mean
77460;26570210;4829085;31476755
