layers;11;13;14
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
74600;14344454800;-489673800;13854855600
109600;13887175900;-512594600;13374690900
116300;14567209000;-501217000;14066108300
112200;14253576300;-474657600;13779030900
109300;14254065700;-488581100;13765593900
135100;14115638400;-438576000;13677197500
114300;15954062300;-344355900;15609820700
123400;16202328900;-430209600;15772242700
117800;15581473900;-444256900;15137334800
135100;16062934500;-378477100;15684592500
176900;15728208100;-388875800;15339509200
109200;13525228500;-434711900;13090625800
122100;12396702900;-419678300;11977146700
113800;13995656700;-346395700;13649374800
168700;14701790000;-424486300;14277472400
116600;14055465800;-423932700;13631649700
134000;14884726400;-477643900;14407216500
169800;15760812700;-415952700;15345029800
119800;13353126700;-453592800;12899653700
114400;13083487800;-463871900;12619730300

Mean
124650;14535406265;-437587080;14097943835
