layers;8;10;9
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
18700;365300;50271200;50655200
22000;444300;52372900;52839200
19600;474800;49769200;50263600
19400;469600;50686900;51175900
17900;479400;49079400;49576700
32100;479400;48616100;49127600
18200;465800;50576300;51060300
18800;426200;48988000;49433000
17200;457600;50315100;50789900
21400;443700;49228100;49693200
18800;433500;49016700;49469000
18400;457500;52902000;53377900
19700;430600;49667200;50117500
19400;414800;51953700;52387900
18900;427200;50086300;50532400
19300;466600;50775800;51261700
19300;506900;49087300;49613500
33200;460400;48769900;49263500
22800;432700;50809300;51264800
20300;475500;49052900;49548700

Mean
20770;450590;50101215;50572575
