layers;3;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  clean_dataset
2542700;1423700;4768500;8734900
20200;355600;4084600;4460400
27000;313300;1906100;2246400
21701;200699;1916299;2138699
17600;196800;1480100;1694500
15600;151900;1494200;1661700
19799;165000;1449000;1633799
15800;142600;1453399;1611799
28001;202399;1503500;1733900
28700;221001;1272900;1522601
19200;198400;1281600;1499200
37700;206500;1599600;1843800
36500;245500;1987099;2269099
17000;229400;1900100;2146500
17400;391101;1744800;2153301
44801;170299;2003399;2218499
24400;199600;1789200;2013200
15700;176901;1919100;2111701
14099;235600;1797301;2047000
29500;241200;1693500;1964200

Mean
149670;283375;1952214;2385259
