layers;6;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
19300;212800;16059500;16291600
18000;270000;15820800;16108800
21100;344100;18172500;18537700
17900;296000;15702000;16015900
19300;269100;15891200;16179600
20000;309500;15667100;15996600
34800;254500;15373500;15662800
20300;225400;15478400;15724100
82800;188200;15733600;16004600
20800;261600;15788200;16070600
17800;259500;21339800;21617100
42900;424700;25220500;25688100
25100;370300;24641900;25037300
20800;371300;23687000;24079100
22600;305300;16380400;16708300
23600;276000;15977000;16276600
18000;208700;16002100;16228800
19100;244300;15857100;16120500
16800;221900;15289400;15528100
17400;260100;15388700;15666200

Mean
24920;278665;17473535;17777120
