layers;11;13;14
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
19900;3019900;748868800;751908600
14200;2933700;778792000;781739900
13400;2873100;753490200;756376700
14100;2989800;724536200;727540100
14100;6903400;763857600;770775100
16800;4425300;704458900;708901000
13400;2927500;676147200;679088100
13000;2928400;687091300;690032700
13700;3080300;729070300;732164300
13500;3182000;713905000;717100500
13300;2925800;679294400;682233500
14200;2972200;676456900;679443300
14200;3032800;679909500;682956500
14000;3077000;674228700;677319700
14000;3031100;686249900;689295000
15900;3615500;684999300;688630700
13300;2955300;748805900;751774500
14300;3087300;674886300;677987900
16000;3313400;709064600;712394000
17900;4429900;718676200;723124000

Mean
14660;3385185;710639460;714039305
