layers;3;5;6
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
25099;188901;1326000;1540000
23599;247401;763701;1034701
17001;118800;756700;892501
41800;158399;1352601;1552800
22400;239401;1331999;1593800
17099;398700;886800;1302599
19500;218700;1392999;1631199
18100;216000;904800;1138900
14300;180700;1145099;1340099
18200;177600;1336699;1532499
23599;231800;1051901;1307300
14300;181300;781399;976999
17499;188100;1051600;1257199
15200;180200;780500;975900
13000;170100;1004400;1187500
34400;185200;1172599;1392199
16499;235300;935801;1187600
14401;171800;762400;948601
12100;169000;767700;948800
22200;174400;995200;1191800

Mean
20014;201590;1025044;1246649
