layers;11;13;14
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
30700;5252700;1916277100;1921560500
18400;7048100;1757396200;1764462700
17000;11344600;1698195600;1709557200
16500;5495700;1466627400;1472139600
17700;5865800;1451300300;1457183800
13800;4743400;1541016000;1545773200
15500;4798000;1506295500;1511109000
14400;5122300;1552371700;1557508400
13400;5098200;1630155400;1635267000
14600;4884800;1507470400;1512369800
15500;5152900;1500461400;1505629800
16300;5223000;1520628300;1525867600
15000;5436900;1578802100;1584254000
19500;6285900;1600132500;1606437900
14000;5115200;1494347100;1499476300
16300;5423900;1474739100;1480179300
15400;5019900;1500690100;1505725400
20300;5937900;1557193100;1563151300
15500;5466800;1574052400;1579534700
14200;4820400;1487855000;1492689600

Mean
16700;5676820;1565800335;1571493855
