layers;3;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
110600;5835601;1662200;7608401
176999;1959401;857199;2993599
70300;1755999;1305601;3131900
187300;2605800;1142100;3935200
82099;1880100;1183601;3145800
102200;1757900;1481499;3341599
102099;2341401;1157900;3601400
96399;1601700;1706301;3404400
117000;1547700;1586000;3250700
177500;2170300;902500;3250300
71801;1815900;945500;2833201
100300;1510799;900001;2511100
96400;1929600;781700;2807700
81900;1481000;550100;2113000
48399;1610101;576199;2234699
58600;1392899;563301;2014800
70799;1605901;544700;2221400
67701;1449399;528901;2046001
53000;1570700;528900;2152600
51901;1585500;564900;2202301

Mean
96164;1970385;973455;3040005
