layers;5;5;6
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
34800;11170101;1695299;12900200
45500;5992800;1748000;7786300
39199;6142400;1713501;7895100
41400;6388999;1710001;8140400
40199;6471801;1706000;8218000
40000;6736400;1714400;8490800
43600;7301500;1859400;9204500
46900;6779899;1716200;8542999
43900;8077499;1848801;9970200
41800;7553701;1851900;9447401
38600;6165701;1713000;7917301
35200;6485900;1716500;8237600
41600;6663801;1714699;8420100
41800;6865900;1719200;8626900
39599;6884100;1727901;8651600
37900;6918500;1730399;8686799
37599;9064201;1700100;10801900
39799;6666301;1716400;8422500
42700;5981400;1713599;7737699
35000;6382099;1794501;8211600

Mean
40354;7034650;1740490;8815494
