layers;7;7;8
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
24600;310700;38362700;38698000
22400;407500;42006500;42436400
24300;394700;40463000;40882000
25600;381200;40192500;40599300
25700;384600;40937100;41347400
24700;410700;38878900;39314300
24400;408900;39171900;39605200
25300;382700;39061300;39469300
23100;358900;37685100;38067100
22500;380600;37444500;37847600
22800;408600;38510100;38941500
23300;423700;37273300;37720300
24300;490400;37886400;38401100
29700;347500;39255000;39632200
28600;372500;38190900;38592000
22900;398100;39681400;40102400
23900;398400;40222400;40644700
23900;378900;38984500;39387300
21900;370800;39220600;39613300
22500;367900;40018900;40409300

Mean
24320;388865;39172350;39585535
