layers;3;3;2
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
79300;3137200;127100;3343600
51499;1494000;120601;1666100
46300;1010300;119500;1176100
51599;951600;184401;1187600
62899;830601;137900;1031400
43799;835701;133500;1013000
67600;937700;118999;1124299
41099;665100;124501;830700
43599;769401;144700;957700
50500;717800;116300;884600
43401;632500;115699;791600
33899;763900;168100;965899
86100;906000;151600;1143700
66799;851101;178000;1095900
66300;1015600;205900;1287800
73600;942800;151599;1167999
54600;762299;147601;964500
46500;753499;142401;942400
42400;706500;145000;893900
38300;662900;173900;875100

Mean
54504;967325;145365;1167194
