layers;5;5;6
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
78999;7891101;895100;8865200
44600;2597300;894300;3536200
36300;2464100;891299;3391699
34200;2462700;891200;3388100
34201;2476000;898400;3408601
31900;2582000;1082799;3696699
42700;2628199;976101;3647000
42999;2775901;959800;3778700
37800;2599600;966000;3603400
33100;2598599;961201;3592900
33700;3087500;1001000;4122200
57600;2495100;967400;3520100
40700;2494700;895300;3430700
35699;2509901;891699;3437299
35601;2428200;953900;3417701
71400;2756700;892000;3720100
36401;2756400;925500;3718301
37800;2536601;919800;3494201
33500;2542400;1063000;3638900
84799;3906900;1549601;5541300

Mean
44199;2929495;973770;3947465
