layers;3;5;6
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
61701;6779699;-1813302;5028098
54700;2672900;-2035200;692400
66500;2603499;-1638300;1031699
101901;1842100;-1715899;228102
76801;1900200;-1774600;202401
49700;1725400;-1920800;-145700
59800;1461500;-2015800;-494500
66401;1735100;-1720601;80900
33000;1568400;-1746500;-145100
67598;1325502;-1855900;-462800
35599;1533901;-2100800;-531300
43500;1189300;-1812699;-579899
34199;1259300;-1781600;-488101
41900;1263198;-1820600;-515502
53898;1227102;-2217100;-936100
43299;1244601;-1767200;-479300
36099;1303700;-1733400;-393601
31101;1216200;-1766702;-519401
26800;1212000;-2074000;-835200
38000;1273601;-1778201;-466600

Mean
51124;1816860;-1854460;13524
