layers;3;6;8
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  clean_dataset
23000;132401;865199;1020600
15100;101000;833900;950000
8501;84399;833700;926600
7000;81600;1992100;2080700
29601;271900;1924200;2225701
17400;278000;855500;1150900
9400;95900;870499;975799
6900;81201;868200;956301
7001;82499;902899;992399
8500;78300;898599;985399
7200;80300;869301;956801
6600;72900;874099;953599
6699;72500;866301;945500
6700;72000;866999;945699
7000;72900;871400;951300
6899;72300;865201;944400
11900;72300;867900;952100
6800;71900;867400;946100
12600;88400;920900;1021900
8400;124600;866000;999000

Mean
10660;104365;979014;1094039
