layers;3;6;7
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
59800;5650400;-1478900;4231300
157899;1785201;-1812901;130199
49001;1604698;-1395400;258299
173400;2445799;-1934000;685199
68699;1723300;-1492698;299301
88599;1610101;-1193901;504799
89300;2191901;-1588301;692900
83499;1463800;-1318099;229200
78500;1396200;-1074400;400300
165900;2018200;-1764599;419501
58800;1656501;-2104700;-389399
85900;1338599;-1773499;-349000
84099;1764800;-1895200;-46301
68900;1331600;-2369299;-968799
35600;1413201;-2320901;-872100
44899;1229400;-2069799;-795500
56799;1441901;-2079200;-580500
55301;1284398;-2499399;-1159700
39200;1380399;-2479100;-1059501
32901;1306400;-2516799;-1177498

Mean
78849;1801839;-1858054;22635
