layers;5;5;6
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  noise_dataset
9201;128999;5954700;6092900
5499;137800;5024001;5167300
5100;115600;4240700;4361400
5400;167301;3147200;3319901
4199;111100;3157100;3272399
3200;94101;3133300;3230601
3300;85500;3315399;3404199
4700;127500;3164799;3296999
3700;89101;3156299;3249100
3200;88700;3145100;3237000
3400;84400;3185100;3272900
3200;83500;3625899;3712599
5701;188399;3158300;3352400
4601;129900;3155100;3289601
3200;97800;3218000;3319000
3700;97200;3179900;3280800
3400;81299;3139801;3224500
3299;86600;3151401;3241300
3200;81399;3147801;3232400
3000;84500;3171200;3258700

Mean
4210;108034;3478555;3590799
