layers: [9, 12, 15, 10, 5, 4] partial_dataset
Training Iteration: 100000
Learning Rate: 0.05

Total Error for each data:
0.213882489688294;-0.1923627650031231;0.01746414833810961;-0.035273430604559786;0.21388249610376991;-0.7609946030704549;-0.5511694303611159;-0.44080088625469516;-0.19165126515860928;-1.1791246503194956;-0.8707256791147501;-0.44080199603181763;-0.1916513308217284;-0.7609955869974363;-0.5511694049515747;-0.4408059316559996;-0.19165130961842;-0.7609955979001598;-0.5511693517998971;-0.44080559828811416;-0.1916512781880057;-0.7609952586501991;-0.5511693169503832;-0.44080189149356624;-0.19165122500633594;-0.8707258902268573;-0.8707252532591063;-0.1916513618177453;-0.19165084976908017;-0.8707262053944892;-0.8707259934693666;-0.19165131229141041;-0.19165085745258323;-0.870726217725194;-0.8707259750438515;-0.19165132054575587;-0.19165088209191813;-0.5511693846955821;-0.5511692567080285;-0.1916512150183133;-0.19165017840966142;-0.8707261700108224;-0.8707261240401714;-0.19165126989564651;-0.19165100241202576;-0.8707258496864908;-0.8707257283706048;-0.191651187646669;-0.3707259240681276;-0.8707258818583115;-0.8707256677674607;-0.19165119669773598;-0.19165041112083891;-0.49210802744119664;-0.8707248796338969;-0.19165058122974146;-1.047588804442227;-1.0892052296100823;-0.14899440478045559;-0.5891917531633915;-0.2808056601440969;-0.3588263663337632;-0.14899971261255132;-0.5892031600494132;-0.28080581269682336;-0.3588262565569995;-0.14899978640286587;-0.5891987251525265;-0.2808057728471389;-0.42745679304140827;-0.21763137371991664;-0.3988148005236937;-0.09041463534136339;-1.0892059936994092;-0.1489982041432341;-0.589198518370972;-0.28080578778278403;-0.3588241172603521;-0.1489996645069428;-0.5892035761679778;-0.2808058388122748;-0.35882671051277026;-0.1489994737494576;-0.5892036606998183;-0.2808058111212044;-0.4274497219274888;-0.2176315325648839;-0.39881444706224617;-0.09041393643941267;-0.14899931210739895;-0.14899946081240215;-0.2808057076263941;-0.2808052814148864;-0.148999741027646;-0.14899981616533056;-0.2808058499390986;-0.28080504484711144;-0.14899953370609806;-0.14899977169060322;-0.28080587831774556;-0.2808048723542218;-0.21762855083811206;-0.21763084586967374;-0.09041354318945564;-0.09041500829332612;-0.1489997444303048;-0.14899952182758847;-0.28080584631059496;-0.28080448959469895;-0.1489990733591025

Mean of total Error: -0.3950763058715517
